#моя [не]идеальная жизнь,Кинселла С.,"О чем: Главная героиня, Кэт Бреннер, работает в маркетинговом агентстве, и ее жизнь, которой она активно делится с подписчиками в социальных сетях, казалось бы, ярка и интересна. Но, увы, это лишь обложка, под которой скрываются финансовые проблемы, склоки с соседями по тесной съемной квартире и одиночество в огромном чужом городе. Кэт страдает от того, что не может сделать свою жизнь столь же красочной и полной поводов для гордости, как та, которую она показывает в Instagram. Но вскоре Кэт поймет, что в действительности надо уделять внимание вовсе не дизайнерским украшениям и стильным нарядам, которые вызывают зависть у подписчиков, а любви. И эта любовь уже вот-вот готова ворваться в ее жизнь… Для кого: Для романтичных натур, которые идут в ногу с современными технологиями и трендами. Для тех, кто ценит в литературе динамичность, искренность и сильную любовную линию. Для читателей, которые истосковались по увлекательным и нестандартным женским романам. Для всех, кто хочет с головой...",4 200 тг,5,Эксмо,2017 г.,9785699947492,480,Твердый,177 мм x 107 мм,27 мм,300 г.,http://www.bookcity.kz/content/images/thumbs/5102089_1438614.jpeg
Стеклянные цветы. Каммингс,Каммингс М.,"«Конец свободе!» – написала в календаре Бруни, обведя черной рамочкой тот день, когда отец прислал к ней в дом Филиппа Берка. «Больше никаких наркотиков и никаких скандальных историй!» – ишь, чего захотели! Это же не жизнь, а скучища получается! Но делать нечего – как-то придется уживаться... Да и самому Филиппу не слишком по душе роль «няньки» при вздорной и неуправляемой миллионерской дочке. Если бы не обещанные ее отцом деньги, он бы никогда на это не согласился. Немало воды утечет прежде, чем он скажет: «Ну... мы же с тобой вроде как друзья!» – и еще больше – прежде, чем сама Бруни поймет, что ближе, чем Филипп, у нее нет никого на свете.",1 500 тг,0,Современная Школа,2011 г.,9789855390047,416,Твердый,200 мм x 130 мм,21 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5027642_1349203.jpeg
Стигмалион,Старк К.,"Меня зовут Долорес Макбрайд, и я с рождения страдаю от очень редкой формы аллергии: прикосновения к другим людям вызывают у меня сильнейшие ожоги. Я не могу поцеловать парня, обнять родителей, выйти из дому, не надев перчатки. Я неприкасаемая. Я словно живу в заколдованном замке, который держит меня в плену и наказывает ожогами и шрамами за каждую попытку ""побега"". Даже придумала имя для своей тюрьмы: Стигмалион.Меня уже не приводит в отчаяние мысль, что я всю жизнь буду пленницей своего диагноза - и пленницей умру. Я не тешу себя мечтами, что от моей болезни изобретут лекарство, и не рассчитываю, что встречу человека, не оставляющего на мне ожогов…Но до чего же это живучее чувство - надежда. А вдруг я все-таки совершу побег из Стигмалиона? Вдруг и я смогу однажды познать всеэто: прикосновения, объятия, поцелуи, безумство, свободу, любовь?..",3 800 тг,2,АСТ,2018 г.,9785171070656,480,Твердый,200 мм x 130 мм,36 мм,420 г.,http://www.bookcity.kz/content/images/thumbs/5131339_1463710.jpeg
Стильная жизнь,Берсенева А.,"Девятнадцатилетняя Аля Девятаева мечтает стать актрисой. И это не пустые грезы: Аля действительно талантлива и незаурядна, ей не хочется утонуть в обыденности. Неожиданно для себя Аля оказывается в самом центре московской стильной жизни с ее презентациями, фуршетами, перформансами... Ей предстоит нелегкое испытание ""сладкой жизнью"", прежде чем она найдет свое настоящее призвание...",1 400 тг,5,Эксмо,2017 г.,9785699984770,480,Мягкий,35 мм,200 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5117610_1450531.jpeg
Сто имён,Ахерн С.,"Китти Логан так мечтала о карьере телеведущей! Но она совершила роковую ошибку, обвинив в отвратительном преступлении ни в чем не повинного человека, и все ее надежды рухнули. Китти стала притчей во языцех, от нее ушел бойфренд, старый друг обвинил в эгоизме, того и гляди ее уволят из журнала, в котором она проработала десять лет, и в довершение всех бед умирает Констанс — близкая подруга и наставница. Констанс задумала для журнала что-то очень интересное, однако рассказать о своей идее не успела. У Китти есть только список ста неизвестных ей имен и две недели, чтобы разгадать замысел Констанс и написать статью для номера, посвященного ее памяти. Она находит нескольких людей из списка, но никак не может понять, что же их объединяет. Чтобы проникнуть в тайну, Китти предстоит разобраться в себе самой, и тогда ее жизнь изменится…",1 400 тг,4,Азбука-Аттикус,2016 г.,978538911074801,448,Мягкий,165 мм x 120 мм,29 мм,200 г.,http://www.bookcity.kz/content/images/thumbs/5083989_1423002.jpeg
Сто процентов,Андрианова А.,"Девушка из маленького украинского городка приезжает покорять Москву. Ее жизненное кредо состоит не в том, чтобы идти по головам, расталкивая локтями окружающих, она не стремится проторить дорожку через тернии к звездам. Она просто мечтает, верит и любит. Радость она несет в своей душе, а счастье идет с ней об руку. И однажды мечта оправдывает себя. Продавщица компьютеров становится известной певицей, потому что в поединке мечты и реальности всегда побеждает мечта!",2 100 тг,0,Олма Медиа Групп,2009 г.,9785373025928,320,Твердый,15 мм,286 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5034974_1355005.jpeg
"Страдать, чтобы простить",Донован Р.,"Главное, не забывать, что всегда есть выбор... Эмма Томас прячется от всего и от всех, в том числе и от себя. Но она не может прятаться до бесконечности. Прошлое Эммы идет за ней по пятам, и она боится, что скоро близкие ей люди узнают страшную тайну, которую девушка скрывает вот уже два года. Эмма прекрасно понимает, что честность может ранить сильнее, чем предательство, а истина может обернуться для нее потерей любимого...",1 300 тг,5,Азбука-Аттикус,2014 г.,978538909295202,448,Мягкий,19 мм,215 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5069444_1409082.jpeg
Странная Лиза,Берсенева А.,"Двадцатилетней Лизе Успенской повезло в жизни. Приехав в Москву из провинциального городка, она знакомится с ""нефтяным королем"", и ей становится доступно все, о чем многие ее ровесницы только мечтают. Она может заказывать одежду у модного кутюрье, вести светскую жизнь...Но, влюбившись в молодого врача, Лиза без колебаний отказывается от житейских благ. Она не подозревает, что ради любви ей придется отказаться не только от роскоши, но и от многих иллюзий юности...",1 300 тг,5,Эксмо,2017 г.,9785699997589,448,Мягкий,40 мм,195 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5111012_1444590.jpeg
Страсти по Марии. В 2-х томах,Бенцони Ж.,"Мария де Шеврез - фрейлина французской королевы Анны, жены Людовика XIII, - осталась в воспоминаниях современников женщиной безудержной в страстях и неуемной в интригах, перед которой не мог устоять ни один мужчина...",1 700 тг,4,Эксмо,2015 г.,9785699724680,448,Твердый,200 мм x 130 мм,5 мм,395 г.,http://www.bookcity.kz/content/images/thumbs/5118637_1439269.jpeg
Страсть к удовольствию,Роуэн Н.,"Легкомысленный повеса Себастиан Холл нуждается в жене, которая закрыла бы глаза на его беспутную жизнь, посвященную погоне за удовольствиями. Красавице вдове Кларе Уитмор необходимо снова выйти замуж, чтобы не позволить опекунам лишить ее маленького сына. Себастиан и Клара решают помочь друг другу и вступают в фиктивный брак, выгодный для обоих и не связывающий супругов никакими обязательствами. Однако вынужденное сотрудничество очень скоро превращается в настоящую дружбу, а потом - и в истинный союз двух сердец...",1 700 тг,0,АСТ,2016 г.,9785170890224,320,Твердый,200 мм x 130 мм,17 мм,285 г.,http://www.bookcity.kz/content/images/thumbs/5095917_1433950.jpeg
Стрекоза в янтаре. Книга 2. Время сражений,Гэблдон Д.,"Сага о великой любви Клэр Рэндолл и Джейми Фрэзера - любви, которой не страшны пространство и время, завоевала сердца миллионов читателей во всем мире.    Клэр, больше не в силах скрывать тайны прошлого, рассказывает Брианне и Роджеру, что же на самом деле произошло в тот злополучный год в Шотландии.   Политические интриги, шпионаж, предательство и цепь убийств вынуждают Клэр и ее мужа, Джеймса Фрейзера, покинуть дворец Людовика XV и отправиться к болотам Шотландии и пропитанным кровью землям при Каллодене. Но ужасная ловушка обстоятельств возвращает Клэр обратно в будущее, где ее ждут долгие поиски правды и еще более шокирующие откровения. Хватит ли сил Клэр Рэндолл, чтобы выдержать все испытания и вернуть любимого?",3 700 тг,2,Эксмо,2015 г.,9785699823802,480,Твердый,200 мм x 145 мм,25 мм,445 г.,http://www.bookcity.kz/content/images/thumbs/5109514_1444257.jpeg
Счастливцы и безумцы,Сахновский И. ,"Книга Игоря Сахновского ""Счастливцы и безумцы"" входила в шорт-лист премии ""Национальный бестселлер"" и была удостоена премии ""Русский Декамерон"" за лучшее произведение любовно-эротической тематики. В его прозе соединились качества, казалось бы, несовместимые, - жестокость и зоркость авторского взгляда и сильнейший лирический напор, позволяющий читателю почувствовать себя тоже и ""счастливцем"", и ""безумием"" на этой земле…",1 800 тг,0,Вагриус,2007 г.,9785969705012,352,Твердый,20 мм,391 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5019562_1340624.jpeg
Счастливчик,Спаркс Н.,"Логан Тибо, не раз рисковавший жизнью в ""горячих точках"" планеты, свято верил: его хранила от смерти случайно найденная фотография смеющейся красавицы, имени которой он так и не смог узнать. Можно ли влюбиться в женщину, которую никогда не встречал? Вернувшись домой, Логан решает найти ответ на этот вопрос. Чтобы отыскать изображенную на фотографии девушку, он проходит тысячи километров — и в итоге встречается с ней. Но нужен ли он той, чья сияющая улыбка спасала его от гибели? И суждено ли ему подарить ей счастье?",1 400 тг,4,АСТ,2017 г.,9785170898275,416,Мягкий,170 мм x 110 мм,26 мм,165 г.,http://www.bookcity.kz/content/images/thumbs/5103451_1434974.jpeg
Счастливые шаги под дождем,Мойес Д.,"Незабываемая и трогательная история женщин трех поколений, связанных нерасторжимыми узами. Отношения между Джой и Кейт, матерью и дочерью, далеки от идеала, и Кейт, пытаясь устроить личную жизнь, бежит из дому. Поклявшись себе, что, если у нее когда-нибудь будет дочь, уж она, Кейт, станет ей лучшей подругой и они никогда не разлучатся. Но история повторяется. Сабина, дочь Кейт, выросла упрямой и дерзкой, она с презрением относится к своей матери из-за череды любовных неудач Кейт. И вот обстоятельства складываются так, что Сабина приезжает к своей бабушке Джой. Джой, никогда не видевшая внучку, поначалу безмерно рада ее приезду. Но между ними слишком мало общего. И вот уже возникает конфликт, который только усиливается, когда в доме появляется Кейт и на свет вылезают старые, казалось давно похороненные семейные тайны. Смогут ли героини залечить душевные раны? Смогут ли снова поверить в любовь? Впервые на русском языке!",3 400 тг,5,Азбука-Аттикус,2016 г.,9785389097858,480,Твердый,24 мм,390 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5084319_1423296.jpeg
Счастье,Неизвестно,"Оливер Ватсон, оставшийся после развода с тремя детьми на руках, не был склонен доверять женщинам. Окунувшись в семейные проблемы, он и думать забыл о любви. Однако судьба послала Оливеру совершенно неожиданную встречу с красавицей актрисой Шарлоттой Сэмпсон, женщиной, за блестящим успехом которой скрывалась жажда любить и быть любимой...",2 500 тг,1,АСТ,2016 г.,9785170949298,Твердый,220 мм x 150 мм,30 мм,275 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129490_1461943.jpeg
Тайна ее сердца,Хойт Э.,"Леди Маргарет Рединг поклялась отомстить таинственному незнакомцу по прозвищу Призрак Сент-Джайлза, которого считает убийцей своего возлюбленного, и ей удалось близко подобраться к тому, кого одни считают преступником, а другие - благородным защитником невинных. Однако, к своему изумлению, леди Маргарет обнаружила, что загадочный Призрак не кто иной, как ее законный муж Годрик Сент-Джон, которого она не видела с самого дня свадьбы! Маргарет в смятении: она не только навеки связана с мужчиной, которого должна ненавидеть, но и чувствует, как жажда мести умирает, сгорая в пламени любви - любви, которую она старается вырвать из сердца и которая лишь крепнет с каждым взглядом и прикосновением Годрика...",1 500 тг,0,АСТ,2015 г.,9785170839155,320,Твердый,200 мм x 130 мм,17 мм,320 г.,http://www.bookcity.kz/content/images/thumbs/5105191_1441589.jpeg
Тайная свадьба,Беверли Д.,"Совсем юный Кристиан Хилл поднялся на защиту чести молоденькой Доркас Фроггат - и тут же стал ее женихом, а потом и законным мужем. Но сразу после венчания ему пришлось покинуть невесту и отправиться на поле брани...   Прошло несколько лет. Доркас, получившая известие о гибели супруга, стала его забывать. Но однажды на пороге ее дома появляется... не кто иной, как Кристиан, лорд Грандистон, - живой, здоровый и жаждущий увидеть жену!   Что делать? Доркас вовсе не нужен этот брак.",1 100 тг,0,АСТ,2010 г.,9785170644476,320,207 мм x 133 мм,18 мм,265 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5045754_1367937.jpeg
Тайные сады Могадора,Санчес А.Р.,"""Тайные сады Могадора"" - это, но словам автора, ""поэтическое исследование феномена желания, вожделения"". Альберто Руи Санчес по всему миру разыскивал ""удивительные уголки, в которых перемешиваются между собой природа и чувственность"". Все сады, нашедшие отражение в его романе, - это плод действительной страсти, приукрашенный наваждениями. А в изображении страсти Руи Санчссу поистине нет равных, ведь он документирует ее ""с такой точностью, с какой поэзия вторгается в пределы реальности, - с точностью, недоступной другим жанрам"". Итак, подобно тому как падишах из сказок ""1001 ночи"" - от Шахерезады, каждую ночь Хассиба, дочь садовника, требует от рассказчика новой истории об очередном секретном саде...",2 500 тг,0,Азбука-Аттикус,2012 г.,9785389036147,192,Твердый,200 мм x 130 мм,12 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5028711_1350671.jpeg
Тайные страсти принцессы Джеллы,Монтепен К.Де ,"Необычайное романтическое приключение ждет молодого англичанина Джорджа Малькольма в Индии. Таинственным образом он оказывается в покоях дворца, хозяйка которого, принцесса Джелла, скрывает лицо под маской. Или им суждено соединить свои судьбы? Ответ вы найдете, прочитав захватывающий колониальный роман, полный восточной неги, невероятных приключений и бешеных страстей.",800 тг,0,Гелеос,2007 г.,9785818909813,320,Твердый,200 мм x 130 мм,15 мм,278 г.,http://www.bookcity.kz/content/images/thumbs/5019043_1340265.jpeg
"Тайный брак императора: книга о том, как Александр II из-за любви к княгине Юрьевской отверг условности царского двора, за что и поплатился жизнью",Палеолог М.,"Воспоминания Мориса Палеолога, дипломата, историка, посла Франции при Российском Императорском Дворе в 1914-1917 годах, - увлекательное чтение о романе 47-летнего российского императора Александра II и 17-летней княжны Екатерины Долгорукой, впоследствии светлейшей княгине Юрьевской. В конце жизни государя княгиня Е.М.Юрьевская стала его морганатической женой. История этой любви разворачивается на широком фоне жизни России второй половины XIX века.",1 300 тг,2,Эксмо,2009 г.,9785699375981,192,Твердый,206 мм x 132 мм,16 мм,257 г.,http://www.bookcity.kz/content/images/thumbs/5006273_1325330.jpeg
Тайный мир Шопоголика,Кинселла С.,"Всем известно, что жизнь - нелегкая штука. Буквально на каждом шагу нас подстерегают неприятности и всяческие сложности. Как с этим справляться? У Бекки есть ответ на этот вопрос - шопинг. Но есть одна небольшая загвоздка - кредитка обнуляется с бешеной скоростью. Что делать? Зарабатывать больше? Тернистый путь без гарантии результата. Выйти замуж за богача? Сомнительный вариант для самостоятельной женщины. Экономить? Ну уж дудки! Да, Бекки выбрала дорогостоящее хобби. Но отказаться от привычки покупать выше ее сил. А значит, надо искать выход. И он непременно найдется!",1 500 тг,3,Эксмо,2017 г.,9785699967179,416,Мягкий,177 мм x 107 мм,10 мм,140 г.,http://www.bookcity.kz/content/images/thumbs/5121003_1453811.jpeg
Талисман любви. Старинная легенда. Книга 1,Лаврентьева И.,"Санкт-Петербург, конец XIX века. В доме богатого промышленника Уварова появилась новая служанка Лиза. Неопытная Лиза влюбилась в одного из братьев Уваровых, но чуть позже поняла, что этот человек ее недостоин. Один из обитателей особняка любит Лизу по-настоящему, но… С особняком Уваровых связана старинная легенда о сокровище, которое хранится в подвале дома. Путь к нему может указать таинственный Талисман. Но загадка Талисмана откроется только двоим - тем, кто готов отречься от всего ради любви. Удастся ли Лизе сделать сказку реальностью и открыть тайну волшебного Талисмана?",800 тг,0,Олма Медиа Групп,2005 г.,9785224053421,384,Твердый,200 мм x 130 мм,24 мм,334 г.,http://www.bookcity.kz/content/images/thumbs/5010769_1332277.jpeg
"Там, где ты",Ахерн С.,"В детстве Сэнди Шорт не выносила, когда терялись вещи. Ей ничего не стоило потратить несколько дней на поиски невесть куда запропастившегося носка - к недоумению родителей, в конце концов настоявших, чтобы дочь начала посещать школьного психолога. Став взрослой, она поступает на работу в полицию, а потом открывает собственное агентство по розыску пропавших без вести людей. Расследование очередного дела приводит Сэнди в Лимерик, где ее следы теряются. Машина, брошенная на обочине вместе с важными документами и мобильным телефоном, выглядит более чем странно. Неужели Сэнди суждено повторить судьбу тех, кого она ищет?",1 300 тг,4,Азбука-Аттикус,2016 г.,9785389121058,496,Мягкий,22 мм,220 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5110235_1442608.jpeg
Танго втроем,Нуровская М.,"Танго втроем Она мечтает вернуть ей смысл жизни, но не замечает, как стирается граница между сценой и действительностью. Театральные страсти кипят уже не только на подмостках, и это никому не сойдет с рук...",2 100 тг,0,Рипол Классик,2012 г.,9785386051082,272,215 мм x 145 мм,15 мм,352 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5007768_1329112.jpeg
Танцующая на гребне волны,Уайт К.,"Ава Уэйлен всем сердцем любит Мэтью, но, поселившись после свадьбы в его доме на острове, осознает, что не так уж хорошо знает собственного мужа. Она находит в одной из комнат странные рисунки и заключает, что их автором была женщина. Но кем она приходилась Мэтью? Вскоре Ава вступает в местное Историческое общество, где ее втягивают в расследование, уходящее корнями в прошлое более чем на столетие. Какое же изумление постигает Аву, когда ей становится ясно, что она, Мэтью, загадочный автор рисунков и сестры-близнецы, жившие на острове более века назад, – это звенья одной цепи, лишь разорвав которую, она сможет обрести покой.",1 600 тг,0,Эксмо,2019 г.,9785041007836,Мягкий,Неизвестно,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5130587_1462973.jpeg
Танцующая на гребне волны,Уайт К.,"Ава Уэйлен всем сердцем любит Мэтью, но, поселившись после свадьбы в его доме на острове, осознает, что не так уж хорошо знает собственного мужа. Она находит в одной из комнат странные рисунки и заключает, что их автором была женщина. Но кем она приходилась Мэтью?Вскоре Ава вступает в местное Историческое общество, где ее втягивают в расследование, уходящее корнями в прошлое более чем на столетие. Какое же изумление постигает Аву, когда ей становится ясно, что она, Мэтью, загадочный автор рисунков и сестры-близнецы, жившие на острове более века назад, – это звенья одной цепи, лишь разорвав которую она сможет обрести покой.",3 200 тг,5,Эксмо,2016 г.,9785699922369,544,Твердый,29 мм,470 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5096485_1434484.jpeg
Танцующая с лошадьми,Мойес Д.,"Сара - четырнадцатилетняя внучка Анри Лашапаля, в прошлом очень талантливого наездника. Когда-то Анри желал ощутить себя ""человеком с крыльями"". И вот теперь дед помогает девочке освоить классическую езду, он хочет, чтобы Сара бросила вызов силам притяжения. Но неожиданно приходит беда, и Саре приходится уже в одиночку постоять за себя… У Наташи Макколи, адвоката, защищающего права детей, черная полоса в жизни. Ей приходится делить дом с бывшим мужем, все ее дела идут хуже некуда. Как-то вечером, не желая оставаться с бывшим мужем под одной крышей, Наташа едет в супермаркет и там случайно встречается с Сарой. Она решает забрать девочку к себе, не представляя, что у Сары есть секрет, который способен изменить их жизни навсегда…",3 400 тг,4,Азбука-Аттикус,2015 г.,978538907777503,544,Твердый,29 мм,465 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5066277_1406182.jpeg
Тариф на лунный свет,Кюрти И.фон,"В настоящее издание вошли два романа молодой немецкой писательницы Ильдико фон Кюрти: ""Тариф на лунный свет"", восторженно принятый критиками и читателями и успешно экранизированный, а также новый роман ""Эйфория"", покоряющий проницательностью и остроумием автора вкупе с удивительной искренностью и доверительной манерой изложения.",3 000 тг,0,Амфора,2009 г.,9785367009248,384,Твердый,200 мм x 130 мм,20 мм,505 г.,http://www.bookcity.kz/content/images/thumbs/5015403_1340104.jpeg
Татуировка цвета страсти,Лоренс А.,"Джона Флинн встречает на костюмированной вечеринке девушку, о которой с тех пор не может забыть. Но он не знает ни ее имени, ни как она выглядит. Все, что остается у него на память от сказочной ночи, — это татуировка, которую они с исчезнувшей незнакомкой решили сделать вдвоем. Как же поступит Джона, когда обнаружит свою таинственную страстную любовницу в образе скучного финансового аналитика?",500 тг,5,Центрполиграф,2018 г.,9785227082510,160,Мягкий,165 мм x 120 мм,10 мм,75 г.,http://www.bookcity.kz/content/images/thumbs/5125528_1458064.jpeg
Твоя навеки,Монтефиоре С.,"София Соланас живет на чудесном ранчо в аргентинской пампе. Она своенравна и независима, но любима всеми. Всеми, кроме матери-ирландки Анны, которая дарит ласку и заботу сыновьям, а на дочери вымещает горечь своих несбывшихся надежд. Между Софией и ее двоюродным братом Сантьяго вспыхивает глубокое чувство, но эта любовь может опорочить семью, и, чтобы избежать скандала, Анна отсылает дочь в Европу. Спустя долгие годы София возвращается... Читатель проследит за перипетиями судьбы главной героини и всей душой проникнется потрясающей историей любви и прощения, написанной, несомненно, великолепным мастером.",900 тг,4,Клуб Семейного Досуга,2008 г.,9789661401463,496,200 мм x 130 мм,25 мм,412 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5034268_1355891.jpeg
Тихая гавань,Спаркс Н.,"Кэти. Женщина, много лет страдавшая от жестокости мужа.Полиция не могла ей помочь - ведь именно там служил человек, превративший ее жизнь в ад…И вот однажды терпение Кэти лопнуло. Потеряв надежду на спасение, она совершила отчаянный побег - и обрела ""тихую гавань"" в маленьком спокойном южном городке. Но готова ли Кэти к новым отношениям? Способна ли вновь поверить мужчине, понять его и полюбить? Даже если речь идет о таком обаятельном человеке, как молодой вдовец Алекс Уитли, который видит в Кэти не только возлюбленную и подругу, но и мать для своих детей.Алекс и Кэти идут по тонкому льду неизвестности, - а между тем муж Кэти уже начал ее поиски…",1 300 тг,5,АСТ,2016 г.,9785170955237,448,Мягкий,165 мм x 107 мм,30 мм,185 г.,http://www.bookcity.kz/content/images/thumbs/5111535_1444113.jpeg
Трах non stop,Кучаев А.,"Да, смерти в обычном понимании нет. Ей противостоит сила, которая, увы, неподвластна нам. Которой нам не достает в этой жизни. Хотя эта жизнь потому и длится, потому и называется жизнью, что питается этой силой. Называется она на человеческом языке ""любовью"", но имеет к любви, как мы ее понимаем, весьма малое отношение: этой силой обладают и девственницы, и монахи - они в большей неизмеримо степени, чем казановы и донжуаны, - эта сила бушует в сердцах немногих, что призваны напоминать нам о ней и надеяться упасть в объятия этой силы там... Здесь же она дремлет, положив голову на согнутый локоть, подобно птице.",1 600 тг,0,Зебра Е,2007 г.,9785170453092,512,200 мм x 130 мм,27 мм,"

                                                Пролог, Любовь с мертвой, Белый шпиц, Любовь с писателем, Человек-невидимка, В объятьях пустоты, Ночь с шахидкой, Круги на воде, Женщина-Гулливер, Любовь с крокодилом, Соитие с сатаной, Любовь с океаном, На согнутом локте, Соитие с небом, Эпилог",Неизвестно,http://www.bookcity.kz/content/images/thumbs/5008014_1331514.jpeg
Три косточки тамаринда,Вернер Е.,"На берегу теплого моря мужчина делает девушке предложение. Она влюблена, но отвечать согласием не спешит – ведь оба знают, что смертельная болезнь скоро удалит ее из списка живущих. Однако Павел настойчив. Что заставляет его не принимать в расчет грядущие проблемы? Всего день он дал на размышления своей Марине. И тогда она решает получить совет у тайской гадалки…",2 400 тг,0,Эксмо,2016 г.,9785699909384,320,Твердый,200 мм x 120 мм,19 мм,285 г.,http://www.bookcity.kz/content/images/thumbs/5104193_1440621.jpeg
Три метра над небом. Я хочу тебя,Моччиа Ф.,"Эта книга - продолжение нашумевшего романа Федерико Моччиа ""Три метра над небом"", получившего мировую известность благодаря удачной экранизации (в прокате фильм назывался ""Три метра над уровнем неба"").  Герой романа, легенда Рима - повеса и драчун Стэп, - возвращается из Америки домой. Два года вдали от родины он пытался забыть любимую, залечить рану измены. И что же? На протяжении всей книги герой решает для себя вопрос: ржавеет ли старая любовь? Ответ небанальный: ржавеет.",4 500 тг,0,Лимбус Пресс,2013 г.,9785837006326,528,Твердый,177 мм x 107 мм,28 мм,410 г.,http://www.bookcity.kz/content/images/thumbs/5013220_1336677.jpeg
Три нарушенные клятвы,Мерфи М.                                                                           ,"Я так хочу, чтобы он тоже признал, что любит меня! Это единственное, что мне действительно нужно от него. И не потому, что я такая не благодарная. С момента гибели Дэнни, моего брата, Колин окутал меня заботой: предоставил свой дом, чтобы мне было, где жить, предоставил работу. Но он сам продолжает страдать из-за смерти друга, и каждую ночь я вынуждена будить его, вытаскивая из очередного кошмара. Его мучает какая-то тайна. У меня тоже есть одна, которую я надеюсь сохранить, особенно от него. Моя любовь к нему сродни отчаянию. И самое лучшее для нас обоих - это расстаться. Я вынуждена расстаться с Колином, пока это чувство не разорвало мне сердце. Любовно-жизненные истории Моники Мерфи не раз попадали в список бестселлеров The New York Times и становились выбором читателей журнала Romantic Times.",3 400 тг,0,АСТ,2016 г.,9785170990054,320,Твердый,200 мм x 130 мм,20 мм,305 г.,http://www.bookcity.kz/content/images/thumbs/5093988_1431900.jpeg
Три недели с леди Икс,Джеймс Э.,"Торн Дотри богат, хорош собой, но, увы, джентльменом по воспитанию назвать его так же сложно, как и джентльменом по происхождению, а значит, ни одна достойная невеста не примет его предложения. В отчаянии, он обращается за помощью к знаменитой леди Ксенобии Сент-Клер, признанному авторитету в области интерьеров, нарядов и манер, дабы она за три недели совершила чудо, превратив его запущенное имение Дотри в жемчужину элегантности, а его самого – в настоящего светского льва. Заинтересованная Ксенобия принимает предложение, – но очень скоро отношения ученика и учительницы перерастают в страстную, пылкую любовь, – любовь, которая может погубить будущее обоих…",1 600 тг,0,АСТ,2015 г.,9785170880935,320,Твердый,200 мм x 130 мм,18 мм,250 г.,http://www.bookcity.kz/content/images/thumbs/5105152_1441550.jpeg
Три недели с леди Икс,Джеймс Э.,"Торн Дотри богат, хорош собой... но, увы, джентльменом по воспитанию назвать его так же сложно, как и джентльменом по происхождению, а значит, ни одна достойная невеста не примет его предложения. В отчаянии, он обращается за помощью к знаменитой леди Ксенобии Сент-Клер, признанному авторитету в области интерьеров, нарядов и манер, дабы она за три недели совершила чудо, превратив его запущенное имение Дотри в жемчужину элегантности, а его самого – в настоящего светского льва. Заинтересованная Ксенобия принимает предложение, – но очень скоро отношения ученика и учительницы перерастают в страстную, пылкую любовь, – любовь, которая может погубить будущее обоих…",1 100 тг,5,АСТ,2019 г.,9785171139728,Мягкий,23 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5130386_1462771.jpeg
